,Open,High,Low,Close,Adj Close,Volume,CMF,CMF_Recommend,MACD_line,MACD_histogram,MACD_signal,MACD_Recommend,RSI,RSI_Recommend,DC_hband,DC_mband,DC_lband,DC_Recommend
2020-04-21 09:00:00+07:00,510.0,510.0,494.0,500.0,500.0,0,,,,,,,,,,,,
2020-04-21 10:00:00+07:00,496.0,500.0,496.0,500.0,500.0,34600,,,,,,,,,,,,
2020-04-21 11:00:00+07:00,498.0,500.0,496.0,498.0,498.0,26700,,,,,,,,,,,,
2020-04-21 13:00:00+07:00,498.0,498.0,490.0,496.0,496.0,180500,,,,,,,,,,,,
2020-04-21 14:00:00+07:00,492.0,498.0,488.0,490.0,490.0,219600,,,,,,,,,,,,
2020-04-21 15:00:00+07:00,488.0,488.0,488.0,488.0,488.0,34900,,,,,,,,,,,,
2020-04-22 09:00:00+07:00,484.0,510.0,482.0,498.0,498.0,0,,,,,,,,,,,,
2020-04-22 10:00:00+07:00,494.0,510.0,492.0,505.0,505.0,153100,,,,,,,,,,,,
2020-04-22 11:00:00+07:00,500.0,505.0,496.0,505.0,505.0,79900,,,,,,,,,,,,
2020-04-22 13:00:00+07:00,505.0,515.0,500.0,505.0,505.0,84800,,,,,,,,,,,,
2020-04-22 14:00:00+07:00,505.0,510.0,500.0,510.0,510.0,88000,,,,,,,,,,,,
2020-04-22 15:00:00+07:00,500.0,500.0,500.0,500.0,500.0,60700,,,,,,,,,,,,
2020-04-23 09:00:00+07:00,505.0,520.0,490.0,494.0,494.0,0,,,,,,,,,,,,
2020-04-23 10:00:00+07:00,500.0,515.0,494.0,515.0,515.0,0,,,,,,,63.6775712822376,HOLD,,,,
2020-04-23 11:00:00+07:00,510.0,510.0,505.0,505.0,505.0,469800,,,,,,,53.3545015034099,HOLD,,,,
2020-04-23 14:00:00+07:00,515.0,515.0,510.0,515.0,515.0,113600,,,,,,,60.2876790981158,HOLD,,,,
2020-04-23 15:00:00+07:00,515.0,515.0,515.0,515.0,515.0,62800,,,,,,,60.2876790981158,HOLD,,,,
2020-04-24 09:00:00+07:00,515.0,520.0,500.0,515.0,515.0,0,,,,,,,60.2876790981158,HOLD,,,,
2020-04-24 10:00:00+07:00,515.0,515.0,505.0,505.0,505.0,5900,,,,,,,50.84812317247068,HOLD,,,,
2020-04-24 11:00:00+07:00,505.0,510.0,505.0,505.0,505.0,12600,-0.10687079706434546,SELL,,,,,50.84812317247068,HOLD,520.0,501.0,482.0,
2020-04-24 13:00:00+07:00,505.0,510.0,505.0,505.0,505.0,11200,-0.11297505475207313,SELL,,,,,50.84812317247068,HOLD,520.0,501.0,482.0,
2020-04-24 14:00:00+07:00,510.0,515.0,498.0,505.0,505.0,437800,-0.14544837932887705,SELL,,,,,50.84812317247068,HOLD,520.0,501.0,482.0,SELL
2020-04-24 15:00:00+07:00,505.0,505.0,505.0,505.0,505.0,37900,-0.14465493436833765,SELL,,,,,50.84812317247068,HOLD,520.0,501.0,482.0,
2020-04-27 09:00:00+07:00,510.0,520.0,496.0,505.0,505.0,0,-0.20679325309817048,SELL,,,,,50.84812317247068,HOLD,520.0,501.0,482.0,SELL
2020-04-27 10:00:00+07:00,505.0,510.0,500.0,505.0,505.0,9000,-0.15371904076512277,SELL,,,,,50.84812317247068,HOLD,520.0,501.0,482.0,
2020-04-27 11:00:00+07:00,505.0,510.0,500.0,510.0,510.0,171500,-0.04669245288092629,SELL,1.5933463889224413,,,,56.56112491687385,HOLD,520.0,501.0,482.0,BUY
2020-04-27 13:00:00+07:00,510.0,515.0,496.0,505.0,505.0,404300,-0.04778246544103458,SELL,1.3594672286582181,,,,50.2688474873036,HOLD,520.0,505.0,490.0,SELL
2020-04-27 14:00:00+07:00,505.0,510.0,505.0,510.0,510.0,23500,-0.0722541058045143,SELL,1.5595964651616328,,,,55.58944829484662,HOLD,520.0,505.0,490.0,
2020-04-27 15:00:00+07:00,510.0,510.0,510.0,510.0,510.0,5900,-0.11489243113314636,SELL,1.6986196964373903,,,,55.58944829484662,HOLD,520.0,505.0,490.0,
2020-04-28 09:00:00+07:00,515.0,515.0,505.0,510.0,510.0,0,-0.10521690827779204,SELL,1.7881835420644165,,,,55.589448294846626,HOLD,520.0,505.0,490.0,
2020-04-28 10:00:00+07:00,510.0,520.0,510.0,510.0,510.0,34800,-0.1741996297737242,SELL,1.8379764861646208,,,,55.589448294846626,HOLD,520.0,505.0,490.0,
2020-04-28 11:00:00+07:00,510.0,515.0,505.0,510.0,510.0,33200,-0.17681195926373258,SELL,1.8560424510732219,,,,55.589448294846626,HOLD,520.0,505.0,490.0,
2020-04-28 13:00:00+07:00,510.0,515.0,505.0,505.0,505.0,41100,-0.1948572035296991,SELL,1.4501848172998848,,,,48.1305246028353,HOLD,520.0,507.0,494.0,SELL
2020-04-28 14:00:00+07:00,505.0,510.0,498.0,510.0,510.0,176700,-0.09194666158014858,SELL,1.5145392658558308,-0.11009624499626991,1.6246355108521007,HOLD,54.67936583848043,HOLD,520.0,508.0,496.0,BUY
2020-04-28 15:00:00+07:00,510.0,510.0,510.0,510.0,510.0,3200,0.17738941899190358,BUY,1.547699711124892,-0.061548639781767056,1.609248350906659,HOLD,54.67936583848042,HOLD,520.0,508.0,496.0,
2020-04-29 09:00:00+07:00,515.0,520.0,505.0,520.0,520.0,0,0.11387945433068315,BUY,2.3537633111376977,0.5956119681848309,1.7581513429528668,SELL,64.94529540675968,HOLD,520.0,508.0,496.0,BUY
2020-04-29 10:00:00+07:00,520.0,520.0,515.0,515.0,515.0,121100,0.030373425575058628,BUY,2.559610709311414,0.6411674930868378,1.9184432162245764,SELL,57.88499775533136,HOLD,520.0,508.0,496.0,
2020-04-29 11:00:00+07:00,515.0,520.0,515.0,515.0,515.0,16600,0.01931205400127219,BUY,2.691717808059366,0.6186196734678315,2.0730981345915342,SELL,57.88499775533136,HOLD,520.0,508.0,496.0,
2020-04-29 13:00:00+07:00,515.0,520.0,515.0,520.0,520.0,66900,0.06387247502156858,BUY,3.1634060727985798,0.8722463505656362,2.2911597222329436,SELL,62.600331467888466,HOLD,520.0,508.0,496.0,SELL
2020-04-29 14:00:00+07:00,515.0,535.0,515.0,535.0,535.0,980500,0.4255056807635008,BUY,4.693493390496826,1.921866934611106,2.77162645588572,SELL,72.53513045535001,SELL,535.0,515.5,496.0,BUY
2020-04-29 15:00:00+07:00,535.0,535.0,535.0,535.0,535.0,46100,0.4241072101077228,BUY,5.838792646351521,2.4537329523726408,3.3850596939788806,SELL,72.53513045535001,SELL,535.0,515.5,496.0,SELL
2020-04-30 10:00:00+07:00,540.0,540.0,540.0,540.0,540.0,0,0.5451461826780735,BUY,7.068428329470066,2.9466949083929483,4.121733421077118,SELL,75.09290638662014,SELL,540.0,518.0,496.0,SELL
2020-04-30 13:00:00+07:00,540.0,540.0,535.0,540.0,540.0,1017400,0.6985281593475408,BUY,7.951266219896752,3.063626239055707,4.887639980841045,SELL,75.09290638662014,SELL,540.0,518.0,496.0,SELL
2020-04-30 14:00:00+07:00,535.0,540.0,530.0,540.0,540.0,332900,0.7273283360494673,BUY,8.5523356073262,2.931756501188123,5.620579106138076,SELL,75.09290638662014,SELL,540.0,518.0,496.0,SELL
2020-04-30 15:00:00+07:00,540.0,540.0,540.0,540.0,540.0,25900,0.7238179839592126,BUY,8.925796402522224,2.644173837107318,6.281622565414906,SELL,75.09290638662014,SELL,540.0,518.0,496.0,SELL
2020-05-04 09:00:00+07:00,540.0,540.0,520.0,540.0,540.0,0,0.7095946225733698,BUY,9.116675414114184,2.268042278959422,6.848633135154762,SELL,75.09290638662014,SELL,540.0,518.0,496.0,SELL
2020-05-04 10:00:00+07:00,535.0,540.0,530.0,535.0,535.0,15900,0.8105177278444436,BUY,8.763470361496957,1.5318697810737554,7.231600580423201,SELL,66.16704546944449,HOLD,540.0,519.0,498.0,
2020-05-04 11:00:00+07:00,530.0,535.0,530.0,535.0,535.0,6400,0.8094098338234288,BUY,8.386874148061906,0.924218854110963,7.462655293950943,SELL,66.16704546944447,HOLD,540.0,519.0,498.0,
2020-05-04 13:00:00+07:00,530.0,535.0,530.0,530.0,530.0,2600,0.8094341560264265,BUY,7.597382822458258,0.10778202280585081,7.489600799652407,SELL,58.15071475450303,HOLD,540.0,519.0,498.0,
2020-05-04 14:00:00+07:00,530.0,540.0,530.0,540.0,540.0,152900,0.818912237330037,BUY,7.689976424079646,0.1603004995417905,7.529675924537855,SELL,66.81116656732499,HOLD,540.0,519.0,498.0,SELL
2020-05-04 15:00:00+07:00,535.0,535.0,535.0,535.0,535.0,40500,0.8286957368745739,BUY,7.276025810830561,-0.20292009096583552,7.478945901796396,HOLD,60.11272729328598,HOLD,540.0,519.0,498.0,
2020-05-05 09:00:00+07:00,535.0,540.0,530.0,540.0,540.0,0,0.8377260642662553,BUY,7.267648255597464,-0.16903811695914595,7.43668637255661,HOLD,63.999731356611875,HOLD,540.0,519.0,498.0,SELL
2020-05-05 10:00:00+07:00,540.0,550.0,535.0,545.0,545.0,935700,0.7371425671732676,BUY,7.577122840465108,0.11234917432679747,7.464773666138311,SELL,67.41897521705766,HOLD,550.0,524.0,498.0,
2020-05-05 11:00:00+07:00,540.0,540.0,540.0,540.0,540.0,137100,0.6993361867903735,BUY,7.334379306210735,-0.10431548794206069,7.438694794152796,HOLD,61.16296370892113,HOLD,550.0,527.5,505.0,
2020-05-05 13:00:00+07:00,540.0,540.0,540.0,540.0,540.0,97600,0.682815745351718,BUY,7.060612955370857,-0.30246547102555077,7.363078426396408,HOLD,61.16296370892113,HOLD,550.0,527.5,505.0,
2020-05-05 14:00:00+07:00,540.0,540.0,535.0,535.0,535.0,407200,0.5271955124565667,BUY,6.366800424594658,-0.7970224014414002,7.163822826036058,HOLD,55.22027077007843,HOLD,550.0,532.5,515.0,
2020-05-05 15:00:00+07:00,540.0,540.0,540.0,540.0,540.0,71500,0.5610170659439098,BUY,6.149519377125102,-0.8114427591287647,6.960962136253867,HOLD,59.46198964676008,HOLD,550.0,532.5,515.0,
2020-05-06 09:00:00+07:00,540.0,550.0,540.0,550.0,550.0,0,0.5669917686933665,BUY,6.7069257430434845,-0.20322911456830628,6.910154857611791,HOLD,66.33114639939252,HOLD,550.0,532.5,515.0,SELL
2020-05-06 10:00:00+07:00,550.0,550.0,545.0,550.0,550.0,39900,0.5642792510614603,BUY,7.067207930095833,0.12564245798723306,6.9415654721086,SELL,66.33114639939252,HOLD,550.0,532.5,515.0,SELL
2020-05-06 11:00:00+07:00,545.0,560.0,540.0,550.0,550.0,647600,0.36498038821281303,BUY,7.268942316759762,0.26190147572092926,7.007040841038833,SELL,66.33114639939251,HOLD,560.0,540.0,520.0,
2020-05-06 13:00:00+07:00,550.0,550.0,545.0,550.0,550.0,38000,0.3752991862134993,BUY,7.344159373926459,0.2696948263100998,7.074464547616359,SELL,66.33114639939251,HOLD,560.0,540.0,520.0,
2020-05-06 14:00:00+07:00,550.0,550.0,535.0,540.0,540.0,538700,0.2906147862223997,BUY,6.521675195080775,-0.4422314820284674,6.963906677109242,HOLD,54.01917314253124,HOLD,560.0,540.0,520.0,SELL
2020-05-06 15:00:00+07:00,535.0,535.0,535.0,535.0,535.0,97200,0.08156799345895122,BUY,5.404097274958531,-1.24784752172057,6.651944796679101,HOLD,49.110755965675054,HOLD,560.0,540.0,520.0,
2020-05-08 09:00:00+07:00,545.0,555.0,535.0,545.0,545.0,0,-0.012371851988406507,SELL,5.264637681985846,-1.1098456917546038,6.37448337374045,HOLD,57.440068118454995,HOLD,560.0,540.0,520.0,
2020-05-08 10:00:00+07:00,550.0,550.0,540.0,540.0,540.0,90000,-0.03925113494837491,SELL,4.696518198237982,-1.3423721404019755,6.038890338639957,HOLD,52.78773450205935,HOLD,560.0,540.0,520.0,
2020-05-08 11:00:00+07:00,545.0,545.0,545.0,545.0,545.0,30100,-0.03889834473011038,SELL,4.596749164552648,-1.1537129392698473,5.750462103822495,HOLD,56.57543847278617,HOLD,560.0,545.0,530.0,
2020-05-08 13:00:00+07:00,545.0,550.0,535.0,540.0,540.0,242800,-0.05906370602382684,SELL,4.0673375379950585,-1.34649965266195,5.413837190657008,HOLD,52.076141396334044,HOLD,560.0,545.0,530.0,SELL
2020-05-08 14:00:00+07:00,545.0,545.0,535.0,545.0,545.0,460000,0.06015783987690475,BUY,4.005065323022677,-1.1270174941074647,5.132082817130142,HOLD,55.856782157188924,HOLD,560.0,545.0,530.0,
2020-05-08 15:00:00+07:00,545.0,545.0,545.0,545.0,545.0,62200,0.059916850085595504,BUY,3.9106347805455925,-0.9771584292676403,4.887793209813233,HOLD,55.856782157188924,HOLD,560.0,545.0,530.0,
2020-05-11 09:00:00+07:00,545.0,560.0,540.0,560.0,560.0,0,0.023398795762302787,BUY,4.98866629535064,0.0806984684299259,4.907967826920714,SELL,65.36363142407652,HOLD,560.0,545.0,530.0,BUY
2020-05-11 10:00:00+07:00,560.0,560.0,540.0,545.0,545.0,623300,-0.048584832592002476,SELL,4.579845786490296,-0.2624976323443349,4.842343418834631,HOLD,53.05790165574177,HOLD,560.0,545.0,530.0,SELL
2020-05-11 11:00:00+07:00,545.0,550.0,535.0,540.0,540.0,260400,-0.06409934509237754,SELL,3.8084924443746786,-0.8270807795679618,4.63557322394264,HOLD,49.699108724735446,HOLD,560.0,547.5,535.0,SELL
2020-05-11 13:00:00+07:00,540.0,540.0,535.0,540.0,540.0,131500,-0.12244974969183166,SELL,3.16075415702619,-1.1798552535331606,4.340609410559351,HOLD,49.699108724735446,HOLD,560.0,547.5,535.0,
2020-05-11 14:00:00+07:00,540.0,550.0,530.0,530.0,530.0,597300,-0.24441413207674792,SELL,1.8195261067444335,-2.0168666430519337,3.8363927497963672,HOLD,43.335846676053855,HOLD,560.0,545.0,530.0,BUY
2020-05-11 15:00:00+07:00,530.0,530.0,530.0,530.0,530.0,12600,-0.24918971105441004,SELL,0.7479710689823378,-2.4707373446512237,3.2187084136335615,HOLD,43.335846676053855,HOLD,560.0,545.0,530.0,BUY
2020-05-12 09:00:00+07:00,530.0,545.0,520.0,530.0,530.0,0,-0.17165428216377976,SELL,-0.10009024059172589,-2.6550389233802303,2.5549486827885044,BUY,43.335846676053855,HOLD,560.0,540.0,520.0,
2020-05-12 10:00:00+07:00,525.0,530.0,520.0,525.0,525.0,702300,-0.14798093530684975,SELL,-1.1622455088837569,-2.973755353337809,1.811509844454052,BUY,40.12739002688372,HOLD,560.0,540.0,520.0,
2020-05-12 11:00:00+07:00,525.0,525.0,515.0,515.0,515.0,225300,-0.1879792465410902,SELL,-2.7788942745382883,-3.6723232951938725,0.8934290206555842,BUY,34.60855912704805,HOLD,560.0,537.5,515.0,BUY
2020-05-12 13:00:00+07:00,515.0,520.0,515.0,520.0,520.0,471500,-0.08995755907318193,SELL,-3.6149707231334105,-3.6067197950311956,-0.008250928102214727,BUY,39.11729506712472,HOLD,560.0,537.5,515.0,
2020-05-12 14:00:00+07:00,515.0,535.0,515.0,535.0,535.0,337700,-0.02699709402751529,SELL,-3.0322389296038637,-2.4191904012013192,-0.6130485284025445,BUY,50.20884070046578,HOLD,560.0,537.5,515.0,
2020-05-12 15:00:00+07:00,535.0,535.0,535.0,535.0,535.0,53900,-0.03460743801652893,SELL,-2.5411272517147836,-1.5424629786497912,-0.9986642730649924,BUY,50.20884070046578,HOLD,560.0,537.5,515.0,
2020-05-13 09:00:00+07:00,535.0,535.0,525.0,535.0,535.0,0,0.0019819164336114816,BUY,-2.127394429987362,-0.9029841255378956,-1.2244103044494663,BUY,50.20884070046578,HOLD,560.0,537.5,515.0,
2020-05-13 10:00:00+07:00,530.0,535.0,520.0,530.0,530.0,743800,0.05087517592721073,BUY,-2.17786137102712,-0.7627608532621231,-1.4151005177649971,BUY,46.66918407143383,HOLD,560.0,537.5,515.0,
2020-05-13 11:00:00+07:00,520.0,530.0,515.0,520.0,520.0,61400,0.04625513274971765,BUY,-2.990302861915552,-1.2601618753204438,-1.7301409865951083,BUY,40.51695596870222,HOLD,560.0,537.5,515.0,
2020-05-13 13:00:00+07:00,520.0,530.0,515.0,530.0,530.0,264800,0.11190958611852776,BUY,-2.795032772305035,-0.8519134285679413,-1.9431193437370937,BUY,47.91175878568147,HOLD,560.0,537.5,515.0,
2020-05-13 14:00:00+07:00,530.0,530.0,520.0,530.0,530.0,512400,0.19145324356838792,BUY,-2.6101911605325085,-0.5336574534363319,-2.0765337070961767,BUY,47.91175878568147,HOLD,560.0,537.5,515.0,
2020-05-13 15:00:00+07:00,530.0,530.0,530.0,530.0,530.0,40300,0.21297978072305043,BUY,-2.4356264657189968,-0.2872742068982559,-2.148352258820741,BUY,47.91175878568147,HOLD,560.0,537.5,515.0,
2020-05-14 09:00:00+07:00,530.0,535.0,520.0,535.0,535.0,0,0.14200338515628572,BUY,-1.8722424288625916,0.2208878639665195,-2.093130292829111,HOLD,51.66430007001312,HOLD,560.0,537.5,515.0,
2020-05-14 10:00:00+07:00,530.0,535.0,525.0,535.0,535.0,146800,0.16799735148721703,BUY,-1.409508583133288,0.5468973677566584,-1.9564059508899465,HOLD,51.66430007001311,HOLD,560.0,537.5,515.0,
2020-05-14 11:00:00+07:00,530.0,535.0,530.0,535.0,535.0,41700,0.17463490848797905,BUY,-1.030905044933661,0.7404007247650286,-1.7713057696986896,HOLD,51.66430007001311,HOLD,560.0,537.5,515.0,
2020-05-14 13:00:00+07:00,530.0,535.0,530.0,530.0,530.0,87100,0.24246752508456265,BUY,-1.1213905344361592,0.5199321882100245,-1.6413227226461837,HOLD,47.39936558303797,HOLD,550.0,532.5,515.0,
2020-05-14 14:00:00+07:00,530.0,530.0,525.0,525.0,525.0,277500,0.20108045342226183,BUY,-1.5783647437677928,0.0503663831027128,-1.6287311268705056,HOLD,43.52954667667756,HOLD,550.0,532.5,515.0,
2020-05-14 15:00:00+07:00,530.0,530.0,530.0,530.0,530.0,49900,0.17620272499981984,BUY,-1.51954550898472,0.08734849430862845,-1.6068940032933485,HOLD,48.09333915414919,HOLD,550.0,532.5,515.0,
2020-05-15 09:00:00+07:00,540.0,540.0,530.0,540.0,540.0,0,0.3505749979316621,BUY,-0.6584245072716612,0.75877559681735,-1.4172001040890112,HOLD,55.789056018615504,HOLD,545.0,530.0,515.0,
2020-05-15 10:00:00+07:00,535.0,540.0,535.0,535.0,535.0,84800,0.3237263890243506,BUY,-0.37511404145925553,0.8336688501038045,-1.20878289156306,HOLD,51.664537805962304,HOLD,545.0,530.0,515.0,
2020-05-15 11:00:00+07:00,535.0,535.0,535.0,535.0,535.0,16700,0.3224135279309033,BUY,-0.1488723483986405,0.8479284345315357,-0.9968007829301762,HOLD,51.66453780596232,HOLD,540.0,527.5,515.0,
2020-05-15 13:00:00+07:00,540.0,540.0,535.0,535.0,535.0,214100,0.3067930315636737,BUY,0.030079090305775935,0.8215038985887617,-0.7914248082829858,SELL,51.664537805962304,HOLD,540.0,527.5,515.0,
2020-05-15 14:00:00+07:00,535.0,540.0,535.0,540.0,540.0,535200,0.4756997326293701,BUY,0.5688008261533923,1.0881805075491027,-0.5193796813957102,SELL,55.75043356513517,HOLD,540.0,527.5,515.0,SELL
2020-05-15 15:00:00+07:00,535.0,535.0,535.0,535.0,535.0,26200,0.4013870207671541,BUY,0.5855338006646207,0.8839307856482648,-0.29839698498364403,SELL,51.098689106125605,HOLD,540.0,527.5,515.0,
2020-05-18 09:00:00+07:00,550.0,555.0,540.0,545.0,545.0,0,0.33734608967454427,BUY,1.389691728835487,1.350470971055305,0.03922075778018219,SELL,58.54816965943994,HOLD,555.0,535.0,515.0,
2020-05-18 10:00:00+07:00,550.0,555.0,545.0,545.0,545.0,773400,0.07519585837998671,BUY,2.0038930488685764,1.5717378328707154,0.43215521599786105,SELL,58.54816965943994,HOLD,555.0,535.0,515.0,
2020-05-18 11:00:00+07:00,550.0,550.0,540.0,550.0,550.0,416800,0.16498559637230462,BUY,2.8611289201325008,1.9431789633077117,0.9179499568247891,SELL,61.91270425793126,HOLD,555.0,535.0,515.0,
2020-05-18 13:00:00+07:00,550.0,555.0,545.0,550.0,550.0,326100,0.11878956785026146,BUY,3.500147008215208,2.0657576411123353,1.434389367102873,SELL,61.91270425793126,HOLD,555.0,535.0,515.0,
2020-05-18 14:00:00+07:00,545.0,555.0,545.0,545.0,545.0,1225000,-0.14769389537191396,SELL,3.562054091377263,1.702131779419512,1.8599223119577508,SELL,56.58598807791925,HOLD,555.0,535.0,515.0,
2020-05-18 15:00:00+07:00,550.0,550.0,550.0,550.0,550.0,179700,-0.20368613359710924,SELL,3.9688239817022577,1.6871213357956054,2.2817026459066523,SELL,60.26737701663801,HOLD,555.0,537.5,520.0,
2020-05-19 09:00:00+07:00,570.0,590.0,560.0,565.0,565.0,0,-0.3425573593317272,SELL,5.438870773475969,2.525734502055453,2.913136271420516,SELL,68.81172727747423,HOLD,590.0,555.0,520.0,
2020-05-19 10:00:00+07:00,565.0,570.0,560.0,570.0,570.0,404200,-0.23249812702905187,SELL,6.927495800951419,3.2114876236247225,3.716008177326697,SELL,71.04680070480315,SELL,590.0,555.0,520.0,
2020-05-19 11:00:00+07:00,565.0,565.0,560.0,565.0,565.0,228800,-0.17647993643226062,SELL,7.6159912407005095,3.1199864506990496,4.49600479000146,SELL,65.95650741619674,HOLD,590.0,557.5,525.0,
2020-05-19 13:00:00+07:00,565.0,565.0,560.0,565.0,565.0,677300,-0.06431844729984727,SELL,8.06861882180658,2.858091225444097,5.210527596362484,SELL,65.95650741619674,HOLD,590.0,557.5,525.0,
2020-05-19 14:00:00+07:00,560.0,570.0,560.0,570.0,570.0,992600,0.09101513337630843,BUY,8.73015189735338,2.8156994407927165,5.914452456560664,SELL,68.56828241481671,HOLD,590.0,557.5,525.0,
2020-05-19 15:00:00+07:00,570.0,570.0,570.0,570.0,570.0,265600,0.10159996414646169,BUY,9.148958131501445,2.5876045399526246,6.56135359154882,SELL,68.56828241481671,HOLD,590.0,557.5,525.0,
2020-05-20 09:00:00+07:00,580.0,585.0,565.0,565.0,565.0,0,0.14924256592481763,BUY,8.973960643936493,1.9300856419101375,7.043875002026356,SELL,62.965856366459704,HOLD,590.0,560.0,530.0,
2020-05-20 10:00:00+07:00,565.0,570.0,565.0,565.0,565.0,169400,0.12059548034700651,BUY,8.734586992494542,1.3525695923745484,7.382017400119993,SELL,62.9658563664597,HOLD,590.0,560.0,530.0,
