,Date,Close Price,Fee,Purchased Price,Capital Gain,Order,CMF,MACD_line,MACD_histogram,MACD_signal
0,2020-04-28 14:00:00+07:00,15200.0,54,15254.0,0.0,BUY,0.034001688729776526,-8.208337774200885,-0.8050050805494653,-7.40333269365142
1,2020-11-24 13:00:00+07:00,26200.0,120,15254.0,10826.0,SELL,-0.018636469020475277,2.3304296521801007,1.3256899004478002,1.0047397517323005
2,2020-12-03 09:00:00+07:00,25000.0,90,25090.0,0.0,BUY,0.28085991499636365,-0.7847490693106352,-1.2422163005804547,0.4574672312698196
3,2021-09-03 14:00:00+07:00,19100.0,87,25090.0,-6077.0,SELL,-0.2933848229071607,1.1957652272062944,0.26321124520532657,0.9325539820009678
4,2021-12-10 09:00:00+07:00,20800.0,74,20874.0,0.0,BUY,0.5933196146304412,-1.4300053884967383,-0.7820646023108709,-0.6479407861858674
5,2022-01-04 14:00:00+07:00,19600.0,90,20874.0,-1364.0,SELL,-0.11721530288667684,1.1335592423512537,0.47177953943869533,0.6617797029125584
6,2022-01-18 14:00:00+07:00,19100.0,68,19168.0,0.0,BUY,0.14768181788636825,-0.44262991682924735,-0.15885383623855637,-0.283776080590691
