,Date,Close Price,Fee,Purchased Price,Capital Gain,Order,CMF,DC_hband,DC_mband,DC_lband
0,2020-04-24 10:00:00+07:00,17300.0,62,17362.0,0.0,BUY,0.27751378801730636,192.0,182.5,173.0
1,2020-11-24 13:00:00+07:00,26200.0,120,17362.0,8718.0,SELL,-0.018636469020475277,262.0,253.0,244.0
2,2020-12-03 09:00:00+07:00,25000.0,90,25090.0,0.0,BUY,0.28085991499636365,276.0,263.0,250.0
3,2022-01-05 09:00:00+07:00,20000.0,92,25090.0,-5182.0,SELL,-0.13801366080304509,200.0,195.0,190.0
4,2022-01-18 15:00:00+07:00,19000.0,68,19068.0,0.0,BUY,0.14714754973200714,196.0,193.0,190.0
